name,meaning,gender
Garuit,Brilliance,Girl
Aarraay,Light,Girl
Shaneita,Harmony,Girl
Suniay,Peace,Girl
Shiviita,Love,Girl
Nakaav,Blessing,Boy
Zamian,Victory,Boy
Pamia,Love,Girl
Ashlaika,Grace,Boy
Havin,Wisdom,Boy
Ishlait,Prosperity,Girl
Bhpaan,Brilliance,Girl
Devin,Brilliance,Boy
Yasaita,Kindness,Boy
Suviesh,Wisdom,Boy
Ankapreet,Peace,Boy
Charian,Brilliance,Girl
Rivaav,Kindness,Girl
Saruit,Courage,Boy
Harudeep,Victory,Boy
Avnidev,Courage,Girl
Triniav,Harmony,Boy
Tavaika,Prosperity,Boy
Dariav,Light,Boy
Viraa,Prosperity,Boy
Trilaansh,Divine,Boy
Rimian,Love,Girl
Prakaav,Light,Girl
Tridiraj,Grace,Boy
Aashideep,Light,Boy
Ashniraj,Harmony,Girl
Adimiay,Love,Boy
Praraa,Love,Boy
Riloita,Love,Girl
Omkadev,Victory,Girl
Shayan,Harmony,Girl
Lavaita,Love,Boy
Dasaika,Strength,Girl
Shashiay,Energy,Boy
Demaika,Light,Girl
Triyaesh,Energy,Girl
Ishnaansh,Divine,Boy
Deriika,Light,Boy
Aaraans,Grace,Boy
Kivadeep,Wisdom,Girl
Aarriali,Light,Boy
Vipadeep,Peace,Girl
Raneika,Courage,Boy
Aayadeep,Energy,Boy
Vashiika,Courage,Girl
Lanaika,Harmony,Girl
Anpaali,Light,Boy
Daniit,Hope,Girl
Tapaika,Strength,Boy
Taripreet,Prosperity,Boy
Aalaika,Hope,Boy
Mamiav,Hope,Boy
Adivaika,Harmony,Boy
Ashmiita,Light,Girl
Valoraj,Joy,Girl
Kirun,Hope,Boy
Ashraesh,Brilliance,Girl
Aaloesh,Harmony,Boy
Derupreet,Kindness,Boy
Devaita,Victory,Boy
Praradev,Prosperity,Girl
Suruika,Divine,Boy
Vidiika,Brilliance,Girl
Vimaraj,Light,Girl
Havaika,Hope,Girl
Paruay,Joy,Boy
Ratait,Victory,Boy
Taruans,Grace,Boy
Mashiansh,Love,Girl
Hadiya,Joy,Girl
Rimaika,Blessing,Boy
Valaan,Peace,Girl
Kamaans,Energy,Boy
Gavaita,Light,Boy
Zavapreet,Energy,Boy
Aarriav,Prosperity,Boy
Deriay,Hope,Boy
Haruika,Energy,Girl
Mayaa,Light,Girl
Nanaita,Harmony,Boy
Rinian,Love,Boy
Chasait,Kindness,Boy
Namaali,Wisdom,Boy
Riyadeep,Wisdom,Boy
Havait,Love,Boy
Omtaa,Joy,Boy
Saneraj,Light,Girl
Dapan,Hope,Girl
Aarruansh,Wisdom,Girl
Pravideep,Peace,Girl
Jayadeep,Faith,Girl
Rimadeep,Grace,Boy
Vinaans,Blessing,Boy
Ayrideep,Courage,Boy
Damaika,Brilliance,Girl
Dataay,Joy,Boy
Batan,Victory,Boy
Sataansh,Love,Girl
Tashiita,Courage,Girl
Shamaika,Prosperity,Girl
Kilaesh,Blessing,Girl
Yayaya,Blessing,Girl
Sadidev,Blessing,Girl
Galodev,Faith,Boy
Dipaika,Faith,Girl
Kamaita,Hope,Girl
Jalan,Hope,Boy
Lalaali,Peace,Girl
Shavaa,Joy,Boy
Yarapreet,Faith,Boy
Trisaav,Grace,Boy
Badiansh,Peace,Girl
Raruit,Divine,Boy
Omraa,Prosperity,Girl
Suvait,Grace,Boy
Kirua,Faith,Girl
Aarians,Victory,Boy
Kasan,Joy,Girl
Bavaika,Light,Boy
Ishshiesh,Prosperity,Boy
Nataraj,Strength,Girl
Sushiita,Blessing,Boy
Aarua,Courage,Boy
Laloika,Light,Boy
Aarkaya,Strength,Girl
Diradeep,Love,Girl
Artan,Faith,Boy
Mashiay,Wisdom,Girl
Bamiesh,Strength,Girl
Yanapreet,Energy,Girl
Basadeep,Brilliance,Girl
Palaraj,Brilliance,Girl
Mashiita,Love,Girl
Praraa,Strength,Boy
Gamipreet,Joy,Girl
Deshiika,Faith,Girl
Adinapreet,Strength,Girl
Nakaika,Prosperity,Girl
Pamian,Energy,Boy
Shiyaesh,Victory,Boy
Bhneesh,Divine,Girl
Hayadev,Love,Boy
Chaloraj,Faith,Girl
Hamiansh,Faith,Girl
Panaali,Faith,Girl
Aanaay,Wisdom,Girl
Rimaan,Strength,Girl
Shaloika,Brilliance,Girl
Aytaita,Kindness,Girl
Sapaika,Victory,Girl
Pradiika,Strength,Boy
Kaladeep,Harmony,Girl
Pamapreet,Light,Girl
Namaesh,Love,Girl
Takaay,Wisdom,Boy
Deridev,Strength,Boy
Bhyadeep,Blessing,Boy
Adidipreet,Love,Boy
Omviesh,Hope,Girl
Avtapreet,Strength,Girl
Ayruan,Joy,Girl
Vashiika,Faith,Girl
Ralaansh,Joy,Girl
Panideep,Divine,Girl
Pasaa,Kindness,Boy
Ishtan,Faith,Boy
Viraan,Faith,Girl
Adishiraj,Joy,Boy
Yavapreet,Light,Boy
Rarian,Hope,Girl
Vilaali,Light,Girl
Avpaya,Hope,Boy
Shiladeep,Courage,Boy
Namadeep,Blessing,Girl
Ashniraj,Wisdom,Girl
Zaruit,Strength,Boy
Aanedev,Brilliance,Girl
Trinadev,Strength,Boy
Gaviita,Grace,Girl
Payaans,Faith,Girl
Bhraali,Strength,Girl
Aarniesh,Courage,Boy
Arpaay,Faith,Boy
Basaika,Joy,Girl
Ishshidev,Strength,Girl
Sharaesh,Divine,Boy
Sasaraj,Strength,Girl
Zavadeep,Hope,Girl
Rashia,Harmony,Girl
Deruansh,Joy,Boy
Kamin,Victory,Girl
Ishkaya,Courage,Boy
Panaali,Love,Boy
Namipreet,Joy,Girl
Zakaali,Brilliance,Girl
Bataan,Blessing,Boy
Aardideep,Victory,Girl
Kimian,Light,Girl
Ashmaan,Love,Boy
Takan,Grace,Girl
Taraan,Victory,Boy
Chaneansh,Wisdom,Girl
Dimia,Courage,Girl
Nariita,Prosperity,Girl
Devaali,Joy,Boy
Aarriika,Blessing,Boy
Gavaali,Light,Boy
Ranapreet,Harmony,Girl
Sadiav,Victory,Boy
Zashia,Grace,Girl
Depaita,Love,Girl
Aynin,Grace,Boy
Chanepreet,Strength,Girl
Aanaraj,Blessing,Boy
Arpaa,Joy,Girl
Chanaita,Blessing,Girl
Ripadeep,Courage,Boy
Aarloit,Victory,Girl
Yataraj,Blessing,Girl
Yaviesh,Love,Boy
Ishpaav,Courage,Girl
Zalaansh,Energy,Girl
Antaans,Harmony,Boy
Saloali,Grace,Boy
Pranedev,Kindness,Boy
Laneika,Brilliance,Boy
Shinia,Love,Boy
Aymiika,Courage,Girl
Bhshidev,Hope,Boy
Dapaan,Blessing,Boy
Aarshian,Kindness,Boy
Arladev,Energy,Boy
Chataav,Prosperity,Girl
Anrua,Wisdom,Girl
Charaansh,Victory,Girl
Jasapreet,Harmony,Girl
Shayaesh,Peace,Boy
Shiyaesh,Hope,Boy
Bhpaya,Brilliance,Boy
Dimiraj,Hope,Girl
Kaparaj,Harmony,Girl
Taruav,Joy,Boy
Viloya,Courage,Girl
Takapreet,Love,Boy
Chanaika,Kindness,Boy
Chavaesh,Divine,Girl
Anlaika,Prosperity,Boy
Valoita,Courage,Girl
Adiruika,Blessing,Boy
Yaniraj,Strength,Girl
Arshiika,Grace,Boy
Baneit,Prosperity,Boy
Bataans,Victory,Boy
Ashrua,Hope,Girl
Ishpaika,Light,Girl
Vanipreet,Brilliance,Girl
Adivians,Divine,Girl
Dadia,Divine,Girl
Gataika,Prosperity,Boy
Ashkait,Faith,Boy
Aytadeep,Victory,Boy
Sudiita,Kindness,Boy
Daraan,Energy,Girl
Ishraya,Brilliance,Boy
Chavan,Courage,Girl
Aydians,Faith,Girl
Bhshiraj,Light,Girl
Pranait,Prosperity,Girl
Trisaika,Prosperity,Girl
Arsaraj,Hope,Girl
Mayaya,Strength,Boy
Bhria,Kindness,Boy
Zaneans,Wisdom,Boy
Lalaansh,Courage,Boy
Kilaika,Strength,Girl
Shadiika,Strength,Boy
Gapaika,Kindness,Girl
Praviita,Hope,Girl
Lanaali,Wisdom,Girl
Ayloav,Courage,Girl
Shimiita,Hope,Girl
Tariali,Divine,Boy
Shanaesh,Victory,Boy
Aarmaay,Energy,Girl
Vipaav,Blessing,Boy
Trikaan,Wisdom,Boy
Pataansh,Prosperity,Girl
Shiridev,Blessing,Boy
Sukadeep,Love,Girl
Bayaesh,Strength,Girl
Adivadeep,Courage,Boy
Taruansh,Divine,Boy
Ashshiit,Courage,Boy
Aarraay,Divine,Girl
Rarun,Peace,Boy
Suruit,Brilliance,Girl
Shitaraj,Kindness,Girl
Kashians,Harmony,Boy
Bhshiika,Peace,Boy
Diyaraj,Prosperity,Boy
Arpan,Wisdom,Girl
Ashmiika,Divine,Boy
Taruan,Divine,Boy
Sharuansh,Peace,Boy
Dinaika,Hope,Girl
Shamiita,Grace,Girl
Aarviraj,Joy,Boy
Ishmiika,Love,Girl
Tamipreet,Faith,Boy
Jakaika,Energy,Boy
Kipadev,Faith,Boy
Diyaika,Courage,Girl
Sutaan,Strength,Boy
Prataa,Kindness,Girl
Taneansh,Faith,Boy
Aarmiay,Brilliance,Girl
Baniit,Harmony,Girl
Shiruika,Faith,Girl
Suruali,Blessing,Boy
Aarvaali,Joy,Boy
Prakaya,Love,Girl
Shishiika,Victory,Girl
Prariraj,Brilliance,Girl
Ayvaa,Wisdom,Girl
Supan,Hope,Girl
Shapadev,Wisdom,Girl
Yaruav,Divine,Boy
Shayadeep,Blessing,Boy
Bhlait,Hope,Girl
Ashloika,Blessing,Girl
Avviika,Love,Girl
Ansaay,Divine,Girl
Bamaay,Prosperity,Girl
Maraya,Love,Girl
Haniita,Peace,Boy
Ishkaa,Harmony,Girl
Vidian,Wisdom,Girl
Adisaa,Divine,Girl
Omshiav,Harmony,Boy
Divaa,Kindness,Girl
Shamiav,Peace,Boy
Ishnaa,Love,Boy
Diyaita,Peace,Girl
Bhneay,Joy,Boy
Shimadev,Brilliance,Boy
Rimiansh,Victory,Boy
Aarruay,Joy,Boy
Paniika,Courage,Boy
Andiya,Peace,Boy
Zakaans,Hope,Boy
Vitaraj,Brilliance,Boy
Adiraali,Grace,Boy
Shiraans,Faith,Boy
Lasaansh,Joy,Boy
Aaruita,Strength,Boy
Bhtan,Love,Boy
Damaans,Victory,Boy
Ayman,Wisdom,Boy
Takaali,Peace,Girl
Kanea,Harmony,Girl
Vilopreet,Prosperity,Girl
Vadians,Kindness,Boy
Omkapreet,Divine,Girl
Zasaesh,Faith,Girl
Yashia,Strength,Boy
Charaesh,Grace,Boy
Chavaita,Prosperity,Girl
Daloa,Love,Girl
Ashnidev,Brilliance,Boy
Yaviya,Wisdom,Girl
Aarmiya,Wisdom,Boy
Dadiesh,Faith,Boy
Tavians,Victory,Boy
Ashnaika,Blessing,Girl
Prapaita,Grace,Boy
Kiyaesh,Light,Girl
Kiparaj,Wisdom,Girl
Lasaans,Love,Boy
Jarin,Faith,Boy
Devaita,Light,Boy
Suriraj,Blessing,Boy
Aarkaraj,Brilliance,Girl
Avyaav,Wisdom,Boy
Kanadeep,Hope,Girl
Gamidev,Kindness,Girl
Aaruansh,Grace,Boy
Pariika,Brilliance,Girl
Zaloraj,Victory,Boy
Trinaika,Faith,Girl
Pratait,Harmony,Girl
Riraika,Divine,Boy
Mavidev,Peace,Boy
Bamiav,Strength,Boy
Gavaesh,Hope,Girl
Viviita,Grace,Boy
Ashyaita,Courage,Boy
Lalaita,Brilliance,Boy
Kanaika,Peace,Boy
Rirupreet,Energy,Girl
Bamaya,Wisdom,Boy
Ishlaav,Blessing,Girl
Anvaika,Grace,Boy
Bhniita,Wisdom,Boy
Dipaali,Blessing,Boy
Shikaya,Wisdom,Girl
Avnideep,Blessing,Boy
Ashyadeep,Brilliance,Girl
Lavaan,Grace,Boy
Naraika,Faith,Girl
Ashvaita,Grace,Boy
Shiviita,Hope,Boy
Makaansh,Divine,Boy
Zariya,Joy,Boy
Pramapreet,Light,Girl
Praraya,Faith,Girl
Radiansh,Hope,Girl
Nadiraj,Strength,Boy
Anmian,Prosperity,Girl
Omloans,Strength,Boy
Divaya,Wisdom,Boy
Shiniita,Grace,Girl
Hanea,Grace,Girl
Tanian,Strength,Girl
Praneit,Hope,Girl
Ishvait,Hope,Boy
Avtaans,Kindness,Girl
Ashloay,Light,Girl
Dediita,Energy,Boy
Kataita,Blessing,Boy
Tadiesh,Brilliance,Boy
Avnea,Blessing,Boy
Ritaay,Peace,Girl
Avruav,Strength,Boy
Dadiit,Love,Boy
Diria,Prosperity,Boy
Diriita,Energy,Girl
Anmipreet,Faith,Girl
Pradiika,Harmony,Girl
Armiav,Light,Girl
Rikaika,Blessing,Girl
Rariay,Wisdom,Boy
Damiay,Strength,Boy
Raraav,Brilliance,Girl
Ashraya,Energy,Girl
Adisaita,Joy,Girl
Ashyaali,Grace,Girl
Daviika,Hope,Boy
Shidiika,Harmony,Girl
Rapaay,Light,Boy
Arnaika,Hope,Boy
Kiniita,Joy,Girl
Prariita,Strength,Girl
Aysaan,Light,Boy
Kaneika,Prosperity,Girl
Dipadeep,Blessing,Girl
Mavaa,Kindness,Girl
Aalaika,Light,Girl
Shiriraj,Joy,Boy
Aarvan,Divine,Boy
Nayaraj,Energy,Boy
Kamiay,Love,Girl
Charaay,Light,Girl
Arniika,Faith,Girl
Yamaika,Energy,Girl
Aashiika,Faith,Boy
Zashiraj,Kindness,Boy
Tayaan,Divine,Girl
Dedia,Divine,Girl
Shimiika,Prosperity,Boy
Zanaraj,Grace,Boy
Aarpaansh,Brilliance,Boy
Ompaay,Brilliance,Boy
Omrians,Peace,Girl
Ashladev,Energy,Boy
Sadiali,Victory,Boy
Radiita,Divine,Girl
Kinapreet,Faith,Girl
Galaika,Hope,Boy
Gasaika,Prosperity,Girl
Shamidev,Strength,Girl
Chashiita,Light,Girl
Halon,Hope,Boy
Deloraj,Victory,Boy
Aarshiika,Faith,Girl
Adipaika,Joy,Boy
Ravaay,Wisdom,Boy
Tapaya,Light,Boy
Sumiesh,Joy,Boy
Naneit,Love,Boy
Kiviay,Grace,Girl
Trikaita,Courage,Boy
Trisaansh,Energy,Girl
Ayshia,Strength,Boy
Ranipreet,Prosperity,Girl
Riviita,Victory,Boy
Detaansh,Divine,Girl
Lavaika,Faith,Boy
Riradev,Love,Girl
Ishshiraj,Victory,Boy
Supaansh,Energy,Girl
Taneit,Strength,Boy
Omruansh,Blessing,Boy
Anruali,Blessing,Boy
Zaniika,Harmony,Girl
Rinaansh,Brilliance,Girl
Pravin,Harmony,Boy
Praloan,Peace,Boy
Adiruans,Divine,Girl
Adiniika,Kindness,Boy
Yaruya,Wisdom,Boy
Ramiika,Strength,Boy
Hapadeep,Wisdom,Girl
Bhlaali,Hope,Boy
Yasaya,Energy,Boy
Tanedeep,Strength,Boy
Triviansh,Grace,Boy
Dalaesh,Strength,Girl
Prakaika,Wisdom,Boy
Zavaay,Energy,Boy
Aarlaya,Hope,Girl
Riruansh,Grace,Girl
Havait,Grace,Boy
Ralodev,Joy,Girl
Valoika,Light,Boy
Divin,Strength,Boy
Tapaesh,Energy,Boy
Chamadeep,Energy,Girl
Kiyaika,Wisdom,Girl
Adisait,Grace,Boy
Riloika,Kindness,Girl
Aydia,Faith,Girl
Aymian,Blessing,Girl
Aarriesh,Prosperity,Boy
Pranipreet,Love,Girl
Diloita,Joy,Girl
Kasan,Blessing,Girl
Suloika,Victory,Girl
Artaika,Harmony,Boy
Talait,Harmony,Girl
Bhneita,Light,Boy
Omman,Victory,Girl
Zataa,Energy,Girl
Banaa,Light,Girl
Omloans,Love,Boy
Ishshian,Joy,Girl
Raruan,Victory,Girl
Kiyaan,Divine,Girl
Maraita,Divine,Girl
Suriav,Peace,Boy
Depait,Brilliance,Girl
Aarruali,Victory,Boy
Ashriita,Grace,Girl
Diviika,Faith,Boy
Yayaav,Brilliance,Boy
Rimaika,Wisdom,Girl
Trimaansh,Prosperity,Boy
Valoika,Grace,Girl
Dadiit,Love,Boy
Bhniya,Blessing,Girl
Prarin,Blessing,Boy
Ommiit,Energy,Girl
Karuita,Peace,Girl
Bhtaav,Harmony,Girl
Vaniit,Strength,Girl
Kishidev,Light,Boy
Galan,Courage,Boy
Mavaraj,Grace,Girl
Yamia,Energy,Girl
Ayrin,Hope,Boy
Adipaa,Energy,Boy
Omyaika,Kindness,Boy
Trimaika,Joy,Boy
Prariraj,Love,Girl
Aapan,Love,Girl
Ayparaj,Light,Girl
Nayan,Harmony,Boy
Adilopreet,Harmony,Boy
Triniika,Divine,Girl
Damiita,Prosperity,Boy
Shiloika,Joy,Boy
Kisaita,Faith,Girl
Ishmiita,Faith,Boy
Ashpaita,Prosperity,Boy
Diyaali,Strength,Girl
Salaav,Grace,Girl
Viraita,Harmony,Boy
Napaav,Energy,Boy
Pratapreet,Brilliance,Girl
Saniav,Grace,Girl
Laloita,Brilliance,Girl
Arshiansh,Prosperity,Boy
Adiradeep,Kindness,Boy
Mamaans,Brilliance,Boy
Bhshiya,Light,Boy
Zavians,Victory,Girl
Arsaali,Wisdom,Girl
Bhshiay,Peace,Boy
Bhvia,Prosperity,Girl
Yakaansh,Harmony,Girl
Kasaans,Courage,Girl
Laniit,Faith,Boy
Anriansh,Prosperity,Boy
Prariav,Victory,Girl
Vasaita,Kindness,Boy
Deripreet,Divine,Boy
Pramaali,Divine,Girl
Anloesh,Kindness,Boy
Nanan,Kindness,Boy
Armaay,Prosperity,Girl
Chasait,Strength,Girl
Zamadeep,Blessing,Girl
Shamiita,Divine,Boy
Zayaansh,Joy,Girl
Mavaali,Peace,Boy
Ranaesh,Brilliance,Girl
Varideep,Victory,Girl
Zanaans,Love,Girl
Madiita,Brilliance,Boy
Vikaika,Light,Girl
Daniika,Kindness,Girl
Arkaika,Kindness,Boy
Deraans,Grace,Girl
Mashiika,Blessing,Boy
Hamiita,Energy,Girl
Kitaans,Light,Boy
Aymaraj,Joy,Boy
Sataansh,Love,Girl
Mapaay,Love,Girl
Kamaav,Peace,Boy
Anmaa,Victory,Boy
Makaya,Peace,Boy
Lataraj,Joy,Boy
Hasaansh,Hope,Boy
Diniika,Wisdom,Boy
Dakaika,Strength,Girl
Yamiika,Light,Boy
Avkaya,Divine,Girl
Yamaav,Wisdom,Girl
Raloans,Wisdom,Boy
Dataesh,Strength,Boy
Kirudev,Peace,Boy
Nakadev,Joy,Boy
Pradideep,Faith,Girl
Aarmaali,Joy,Boy
Trisaa,Brilliance,Boy
Zapaav,Hope,Boy
Ayyaika,Brilliance,Girl
Chadidev,Prosperity,Boy
Bhlapreet,Joy,Girl
Napapreet,Kindness,Boy
Saraav,Peace,Girl
Omniika,Divine,Boy
Aarsaita,Wisdom,Boy
Shishiay,Light,Girl
Aytaika,Grace,Boy
Trivaali,Kindness,Girl
Zashiita,Joy,Boy
Sapaita,Harmony,Girl
Paraan,Harmony,Boy
Deraav,Peace,Girl
Deraraj,Hope,Boy
Arruali,Joy,Boy
Jasadev,Prosperity,Girl
Papaita,Blessing,Boy
Palaa,Victory,Boy
Zamian,Love,Girl
Visaay,Harmony,Boy
Denen,Wisdom,Boy
Dataali,Faith,Boy
Daloit,Blessing,Boy
Hanadeep,Grace,Girl
Taniansh,Grace,Boy
Chasapreet,Kindness,Girl
Pranedeep,Joy,Boy
Zanen,Energy,Boy
Ashsaan,Brilliance,Boy
Ashtaali,Joy,Boy
Arvaansh,Blessing,Boy
Hariraj,Joy,Girl
Trishidev,Peace,Girl
Pralaya,Harmony,Boy
Rikadev,Energy,Girl
Vipaan,Energy,Girl
Rapaita,Harmony,Girl
Janadev,Blessing,Girl
Vivaika,Victory,Girl
Aaruav,Victory,Girl
Laloansh,Love,Boy
Matapreet,Joy,Boy
Galoita,Strength,Boy
Jasaav,Energy,Girl
Larapreet,Courage,Girl
Dasaali,Courage,Boy
Rashiika,Kindness,Boy
Bhmidev,Energy,Boy
Riloa,Blessing,Boy
Maniit,Prosperity,Boy
Aarlaesh,Harmony,Boy
Avvaraj,Harmony,Girl
Chapan,Love,Boy
Trisaita,Strength,Girl
Dipaa,Strength,Boy
Aarnaav,Light,Girl
Aarmaika,Faith,Girl
Baruans,Hope,Boy
Andideep,Harmony,Girl
Ashlaraj,Blessing,Girl
Diloesh,Energy,Girl
Anshiika,Wisdom,Boy
Makaay,Light,Boy
Paniansh,Energy,Boy
Mashiay,Peace,Girl
Javiesh,Energy,Boy
Shishiansh,Peace,Girl
Kisaav,Courage,Girl
Jalaita,Courage,Boy
Demaika,Kindness,Boy
Ravaa,Energy,Boy
Shavaesh,Prosperity,Boy
Dalaika,Wisdom,Boy
Javian,Strength,Girl
Lalon,Prosperity,Girl
Bhkadeep,Grace,Boy
Avsaita,Joy,Girl
Gasaya,Harmony,Boy
Tritaika,Victory,Boy
Tanadev,Hope,Boy
Kisaya,Love,Boy
Prayaans,Faith,Girl
Baneali,Faith,Girl
Anpaika,Harmony,Boy
Rayaesh,Victory,Boy
Shishiika,Blessing,Boy
Garaav,Divine,Boy
Aydiita,Courage,Boy
Suneans,Faith,Girl
Valoika,Grace,Boy
Aylaita,Joy,Boy
Nayaita,Harmony,Girl
Marapreet,Victory,Boy
Aaryaa,Prosperity,Boy
Anpaika,Victory,Girl
Ishshiesh,Strength,Girl
Diyapreet,Strength,Boy
Vadin,Strength,Girl
Risan,Kindness,Girl
Kapaan,Strength,Boy
Pranaa,Energy,Boy
Takan,Faith,Boy
Omdin,Divine,Boy
Maruali,Peace,Girl
Deshians,Divine,Girl
Shikaan,Peace,Girl
Zaneansh,Kindness,Boy
Ayniansh,Joy,Girl
Aarmapreet,Joy,Boy
Adikaan,Victory,Girl
Arkapreet,Light,Girl
Bamapreet,Victory,Boy
Zaniita,Blessing,Girl
Paneita,Brilliance,Girl
Pashiay,Kindness,Boy
Sakaansh,Prosperity,Girl
Kapaika,Strength,Boy
Daloay,Prosperity,Boy
Aarvidev,Kindness,Boy
Pradiav,Kindness,Boy
Vataan,Harmony,Boy
Lakaika,Harmony,Girl
Sashiika,Prosperity,Girl
Haruika,Hope,Girl
Aaraita,Faith,Boy
Devaans,Harmony,Girl
Adivideep,Light,Boy
Gataika,Blessing,Boy
Vashidev,Blessing,Girl
Kalodeep,Hope,Girl
Sharadeep,Harmony,Boy
Janaali,Joy,Boy
Viruika,Strength,Boy
Rasaansh,Kindness,Girl
Ashtaali,Wisdom,Boy
Sukaya,Prosperity,Girl
Rishiansh,Victory,Boy
Tashiali,Energy,Boy
Trivaika,Harmony,Boy
Jakaali,Joy,Boy
Trilodeep,Peace,Boy
Avneita,Victory,Boy
Ayloan,Prosperity,Girl
Devaika,Love,Boy
Vishiika,Divine,Boy
Avtadev,Light,Girl
Gamaika,Brilliance,Boy
Kalaika,Harmony,Boy
Adinians,Divine,Girl
Deloita,Prosperity,Girl
Ishrait,Harmony,Boy
Gavaika,Faith,Boy
Sudiav,Courage,Girl
Zakaali,Energy,Girl
Janaan,Strength,Girl
Aytaansh,Strength,Girl
Arkaali,Victory,Boy
Trimiali,Energy,Boy
Chavin,Light,Girl
Ashyait,Courage,Boy
Viraay,Divine,Boy
Dariali,Strength,Girl
Shinapreet,Light,Girl
Shiniika,Energy,Girl
Vavin,Divine,Girl
Chanaita,Light,Girl
Damiya,Courage,Girl
Ishnaav,Divine,Boy
Ishnaita,Joy,Girl
Dirait,Peace,Girl
Chamiay,Light,Girl
Omneali,Strength,Boy
Palapreet,Joy,Boy
Adinians,Faith,Boy
Laloita,Hope,Boy
Vikaansh,Grace,Boy
Naloesh,Brilliance,Boy
Damiika,Blessing,Girl
Aarpait,Joy,Boy
Zamiita,Kindness,Girl
Lakaita,Victory,Girl
Aardiya,Grace,Girl
Shitaans,Wisdom,Girl
Chamiay,Peace,Boy
Balaa,Hope,Boy
Shilaika,Love,Girl
Chalaali,Light,Boy
Yaviita,Victory,Girl
Shidiali,Hope,Boy
Ashtaay,Energy,Boy
Ishlaan,Wisdom,Boy
Aalaika,Harmony,Boy
Papaansh,Wisdom,Girl
Avriya,Prosperity,Boy
Suneita,Grace,Girl
Avloraj,Wisdom,Girl
Shataya,Love,Boy
Vaneika,Brilliance,Girl
Avrudev,Peace,Girl
Adiraan,Peace,Boy
Gataan,Faith,Boy
Aykaans,Courage,Girl
Viyaansh,Brilliance,Boy
Mamiraj,Energy,Girl
Chasaan,Courage,Girl
Sumaa,Kindness,Boy
Ganen,Strength,Girl
Batan,Courage,Boy
Praneit,Wisdom,Boy
Nasaika,Hope,Boy
Masaita,Grace,Girl
Bavaansh,Harmony,Girl
Depait,Hope,Girl
Ashkaesh,Courage,Boy
Haloan,Kindness,Girl
Arpaansh,Kindness,Boy
Zaviita,Grace,Boy
Bhdiansh,Peace,Girl
Adidin,Light,Girl
Trineali,Brilliance,Boy
Dikaa,Kindness,Girl
Sunaesh,Courage,Boy
Suviika,Love,Girl
Naniita,Light,Boy
Viraesh,Light,Boy
Ishshiali,Love,Boy
Pranadeep,Divine,Girl
Yaruay,Energy,Girl
Tayaans,Harmony,Girl
Lariika,Prosperity,Girl
Vishiay,Hope,Boy
Chariraj,Blessing,Girl
Aamiav,Joy,Boy
Haniya,Blessing,Boy
Haruya,Brilliance,Girl
Shamaansh,Prosperity,Boy
Ompaansh,Faith,Girl
Disait,Love,Boy
Janiansh,Faith,Girl
Arsan,Kindness,Girl
Ashnadeep,Light,Boy
Karian,Grace,Girl
Aaryan,Prosperity,Boy
Denapreet,Peace,Boy
Raraay,Grace,Girl
Aarshiika,Hope,Boy
Gasapreet,Energy,Girl
Bashiraj,Love,Boy
Ashlapreet,Prosperity,Girl
Prashiansh,Brilliance,Boy
Rilaika,Blessing,Boy
Jadians,Grace,Boy
Triruika,Grace,Girl
Ramiit,Joy,Girl
Aarnedeep,Blessing,Girl
Annaali,Hope,Boy
Chariay,Brilliance,Girl
Vaviali,Courage,Boy
Laladev,Courage,Girl
Aayadeep,Love,Girl
Gataav,Love,Boy
Denapreet,Love,Boy
Ashraa,Joy,Girl
Shivaita,Grace,Boy
Triyaav,Harmony,Girl
Jakadeep,Brilliance,Girl
Hashiav,Courage,Boy
Shimadev,Joy,Girl
Viloesh,Brilliance,Girl
Ayshidev,Wisdom,Boy
Kaloali,Faith,Girl
Vasaali,Peace,Boy
Larian,Brilliance,Girl
Sulapreet,Peace,Girl
Anyan,Strength,Boy
Madian,Brilliance,Boy
Paviika,Prosperity,Boy
Bhnaya,Joy,Boy
Ishkait,Brilliance,Boy
Ditaika,Divine,Boy
Avmaita,Love,Boy
Aapaika,Hope,Girl
Chasaita,Light,Boy
Adinan,Divine,Boy
Ishniita,Love,Girl
Aarniita,Courage,Girl
Deyaay,Light,Boy
Shivaansh,Energy,Girl
Aydiika,Brilliance,Boy
Lanean,Hope,Boy
Demaav,Faith,Boy
Karadev,Light,Girl
Ashpaali,Brilliance,Girl
Rivan,Courage,Boy
Hayaav,Divine,Girl
Ardiita,Courage,Girl
Sunaika,Wisdom,Girl
Ishyaay,Grace,Boy
Aymiya,Victory,Boy
Mavaesh,Joy,Girl
Pataita,Kindness,Girl
Anmipreet,Victory,Girl
Raviita,Blessing,Boy
Shataika,Harmony,Boy
Ashyan,Victory,Boy
Dekaay,Faith,Girl
Yapaansh,Prosperity,Boy
Aarriit,Love,Girl
Trivaesh,Courage,Girl
Baruika,Energy,Girl
Raloika,Love,Girl
Ayvaans,Hope,Boy
Aarsaansh,Victory,Girl
Delan,Brilliance,Girl
Tapaansh,Energy,Boy
Shimiya,Strength,Boy
Japaan,Brilliance,Girl
Chamaa,Blessing,Boy
Aapaay,Love,Girl
Zarin,Kindness,Boy
Panaita,Light,Boy
Jadiali,Light,Girl
Pralait,Victory,Girl
Avrua,Prosperity,Girl
Diyaans,Prosperity,Boy
Shasan,Divine,Boy
