name,meaning,gender
Bataita,Wisdom,Boy
Aymiesh,Strength,Boy
Sunaya,Light,Girl
Ishviit,Light,Girl
Aylaika,Kindness,Girl
Anrin,Wisdom,Boy
Arnait,Kindness,Girl
Aarraika,Harmony,Girl
Aarmaita,Grace,Boy
Aarshia,Joy,Boy
Gaviali,Love,Girl
Aarkaika,Love,Girl
Mamiay,Kindness,Girl
Chamiika,Energy,Boy
Suvaraj,Brilliance,Girl
Vimian,Grace,Boy
Avraika,Energy,Boy
Aaviika,Energy,Girl
Hapaansh,Peace,Boy
Bamiansh,Wisdom,Girl
Pranaya,Prosperity,Girl
Saviay,Joy,Girl
Hapaya,Love,Boy
Sayaansh,Energy,Boy
Trikaika,Hope,Girl
Danin,Joy,Girl
Ayshiita,Kindness,Girl
Gashiika,Victory,Girl
Aynaans,Victory,Girl
Aarnaita,Grace,Girl
Jamiay,Divine,Boy
Gasaesh,Divine,Boy
Aryaay,Strength,Boy
Avnian,Grace,Boy
Danaesh,Kindness,Girl
Tavaay,Grace,Girl
Ishkaa,Victory,Girl
Radia,Wisdom,Boy
Yashiika,Strength,Boy
Mamaay,Energy,Boy
Marun,Grace,Boy
Anniesh,Prosperity,Girl
Variika,Love,Girl
Sakaika,Grace,Boy
Kisaika,Energy,Girl
Lashian,Grace,Boy
Avrua,Kindness,Girl
Dipaay,Grace,Boy
Viruika,Prosperity,Girl
Shiviav,Grace,Boy
Hanaay,Joy,Boy
Kamiit,Energy,Girl
Omkaya,Love,Girl
Basadeep,Love,Boy
Talaika,Prosperity,Boy
Adiraita,Kindness,Boy
Mashiika,Wisdom,Boy
Vavideep,Prosperity,Boy
Varuika,Peace,Girl
Riviika,Harmony,Boy
Aavaay,Brilliance,Girl
Lanin,Strength,Girl
Praniika,Victory,Boy
Lataika,Prosperity,Girl
Sarians,Grace,Girl
Sadiika,Harmony,Girl
Aydiika,Wisdom,Boy
Detait,Brilliance,Girl
Taniika,Love,Boy
Praniika,Prosperity,Boy
Bhsaika,Wisdom,Boy
Dataita,Prosperity,Girl
Visaans,Victory,Girl
Prataika,Brilliance,Boy
Aarkait,Divine,Boy
Tanaika,Prosperity,Girl
Manaan,Prosperity,Boy
Aamiesh,Light,Boy
Diyait,Light,Boy
Demiika,Grace,Boy
Vakaa,Divine,Boy
Jamiya,Grace,Girl
Talaan,Strength,Boy
Rivaika,Brilliance,Girl
Chataesh,Brilliance,Boy
Avrideep,Kindness,Girl
Yataav,Grace,Girl
Deruita,Divine,Boy
Diviali,Grace,Boy
Jashiika,Peace,Boy
Shalaita,Wisdom,Girl
Aartadeep,Grace,Girl
Pamiika,Love,Boy
Nasaika,Energy,Girl
Antaans,Peace,Girl
Deshiika,Divine,Boy
Riviraj,Strength,Girl
Ommaika,Peace,Girl
Garaita,Divine,Boy
Sanaraj,Brilliance,Girl
Deyaesh,Prosperity,Girl
Kishiika,Energy,Boy
Vipaan,Prosperity,Boy
Dashiika,Harmony,Girl
Maruya,Divine,Boy
Diriita,Kindness,Girl
Ralaali,Prosperity,Boy
Rapaika,Peace,Boy
Kalaali,Wisdom,Girl
Ashdiali,Joy,Girl
Lanaika,Wisdom,Boy
Avlaika,Wisdom,Boy
Jalan,Divine,Boy
Vashiansh,Strength,Girl
Demiansh,Brilliance,Girl
Rinaika,Hope,Girl
Hanaika,Love,Boy
Javaita,Prosperity,Girl
Riyaika,Love,Girl
Prarians,Grace,Boy
Anyaya,Kindness,Girl
Tapaesh,Wisdom,Boy
Suruita,Peace,Boy
Hayaan,Prosperity,Boy
Ladia,Peace,Boy
Shashiesh,Wisdom,Boy
Aapaansh,Harmony,Girl
Ishviika,Hope,Girl
Paviika,Victory,Girl
Hasaraj,Grace,Girl
Bamideep,Victory,Boy
Sukaali,Hope,Girl
Suriika,Divine,Girl
Arshiansh,Wisdom,Girl
Savaraj,Grace,Girl
Ranaita,Joy,Girl
Ayyaans,Love,Girl
Yataika,Energy,Boy
Payan,Energy,Girl
Sanaika,Energy,Girl
Malaita,Grace,Girl
Avrait,Brilliance,Boy
Nashiay,Prosperity,Girl
Kaviita,Peace,Girl
Laniansh,Joy,Boy
Ayyaali,Love,Girl
Dashians,Wisdom,Girl
Lapaika,Light,Girl
Kanaan,Love,Boy
Adinaika,Love,Boy
Namiav,Victory,Boy
Rishideep,Victory,Girl
Deshia,Joy,Girl
Lanan,Victory,Girl
Armaita,Love,Girl
Anmaika,Love,Boy
Palaans,Wisdom,Girl
Arvaika,Joy,Boy
Shataesh,Divine,Girl
Lavaika,Divine,Girl
Anriav,Peace,Boy
Hasaan,Wisdom,Boy
Chavaika,Victory,Boy
Ayriika,Love,Boy
Suvaika,Prosperity,Boy
Pakaali,Harmony,Girl
Mataita,Wisdom,Girl
Aaruali,Grace,Girl
Ishmaans,Love,Girl
Shayaan,Brilliance,Boy
Shashin,Brilliance,Boy
Aryaali,Kindness,Boy
Suruali,Kindness,Boy
Vilaika,Joy,Boy
Dasaansh,Love,Boy
Tasaya,Prosperity,Boy
Aariika,Peace,Girl
Chaviika,Hope,Girl
Omriit,Prosperity,Boy
Omdiansh,Grace,Girl
Kisaans,Harmony,Girl
Dataa,Prosperity,Boy
Ladiya,Kindness,Boy
Yaraav,Kindness,Girl
Tridiav,Brilliance,Girl
Dashiita,Energy,Boy
Pramia,Peace,Boy
Aanians,Hope,Boy
Avsaansh,Harmony,Girl
Adipadeep,Wisdom,Boy
Bamaraj,Love,Girl
Yaraika,Divine,Boy
Saniansh,Grace,Girl
Ishradeep,Kindness,Boy
Aamaika,Prosperity,Boy
Shiyaa,Prosperity,Boy
Raniika,Joy,Boy
Aardiika,Energy,Boy
Shiyadeep,Divine,Girl
Avvaita,Victory,Boy
Ashraay,Victory,Boy
Shaniya,Strength,Boy
Havaika,Joy,Girl
Mayaav,Harmony,Girl
Aadiika,Kindness,Girl
Omshiya,Grace,Boy
Omdin,Light,Boy
Shisaita,Victory,Girl
Aardideep,Wisdom,Girl
Varuansh,Energy,Boy
Shiraika,Prosperity,Girl
Nashiesh,Victory,Girl
Chasaita,Prosperity,Boy
Ashpaans,Kindness,Girl
Anvaika,Light,Girl
Panaya,Prosperity,Boy
Takaan,Energy,Girl
Tatait,Brilliance,Boy
Jashian,Energy,Girl
Anmaansh,Hope,Boy
Maladeep,Strength,Boy
Nashiav,Light,Girl
Ladiay,Hope,Girl
Nayait,Hope,Boy
Trivaika,Victory,Boy
Ishrian,Energy,Girl
Paraita,Grace,Girl
Rayaita,Hope,Girl
Payaansh,Joy,Girl
Arviika,Love,Boy
Padiika,Brilliance,Girl
Pramaesh,Brilliance,Girl
Kimians,Divine,Boy
Sataan,Victory,Girl
Yanaay,Brilliance,Boy
Tanaansh,Light,Boy
Nakan,Love,Boy
Bashiya,Joy,Boy
Bhvaay,Victory,Girl
Varuay,Grace,Girl
Basaa,Divine,Boy
Vashiit,Strength,Girl
Mashiali,Kindness,Girl
Ashkaika,Grace,Girl
Javian,Kindness,Girl
Bamiika,Brilliance,Girl
Ishdideep,Energy,Boy
Valaali,Energy,Girl
Shipaya,Grace,Boy
Lamians,Love,Boy
Tritaita,Strength,Girl
Garaali,Divine,Boy
Bhshideep,Energy,Boy
Ranaans,Joy,Boy
Rakaay,Love,Girl
Rakaali,Energy,Boy
Lavaika,Hope,Girl
Trimiika,Prosperity,Girl
Riruita,Light,Girl
Layaav,Victory,Girl
Omnaansh,Grace,Boy
Lamaita,Light,Boy
Shapaav,Energy,Boy
Mayan,Brilliance,Girl
Dadiit,Kindness,Boy
Hataans,Strength,Boy
Trisaita,Strength,Boy
Suraan,Grace,Girl
Diyaay,Victory,Girl
Pralaesh,Hope,Girl
Kishiansh,Hope,Boy
Gayaita,Victory,Girl
Japait,Joy,Boy
Triniraj,Victory,Boy
Marin,Strength,Boy
Vadiali,Strength,Boy
Adiladeep,Prosperity,Boy
Yashiansh,Kindness,Boy
Hataika,Peace,Boy
Sataav,Wisdom,Girl
Jalaali,Kindness,Girl
Talaika,Love,Girl
Kapadeep,Energy,Girl
Arlaraj,Peace,Boy
Diraansh,Strength,Boy
Arkaesh,Love,Boy
Jalaika,Peace,Boy
Diraika,Victory,Boy
Sanaav,Hope,Girl
Trimian,Energy,Boy
Ansadeep,Prosperity,Girl
Paraan,Grace,Boy
Hapaika,Hope,Boy
Aardian,Hope,Boy
Aarrun,Kindness,Boy
Sharaika,Brilliance,Boy
Dashians,Harmony,Girl
Yayaay,Energy,Girl
Yaniika,Brilliance,Boy
Aynaya,Joy,Boy
Depaans,Peace,Girl
Deraya,Harmony,Boy
Omyaita,Divine,Boy
Kaviika,Brilliance,Girl
Annin,Joy,Girl
Jalaali,Peace,Girl
Praniav,Energy,Girl
Viviav,Peace,Boy
Aarriali,Prosperity,Boy
Aarpaika,Kindness,Boy
Yayait,Victory,Girl
Aditaika,Joy,Girl
Suvideep,Grace,Boy
Prashiit,Light,Girl
Ishviav,Prosperity,Boy
Ashnaesh,Strength,Girl
Adikaita,Kindness,Boy
Vakaika,Peace,Girl
Pramaya,Kindness,Girl
Rasaay,Strength,Girl
Saviika,Light,Girl
Aarraans,Light,Boy
Hamaita,Energy,Boy
Pamiika,Love,Girl
Dinaika,Prosperity,Girl
Janiesh,Victory,Boy
Aartaay,Love,Boy
Rakaay,Peace,Boy
Raviay,Brilliance,Girl
Aysaraj,Harmony,Boy
Bhdiika,Energy,Girl
Nasaika,Energy,Boy
Prakaraj,Love,Girl
Arlaan,Hope,Boy
Vapaay,Kindness,Boy
Kishiesh,Wisdom,Boy
Mashians,Peace,Girl
Dasadeep,Wisdom,Girl
Naraan,Hope,Boy
Kataesh,Grace,Boy
Daniita,Peace,Girl
Prataya,Love,Girl
Ayvan,Kindness,Boy
Kilaika,Hope,Boy
Ramideep,Grace,Girl
Ramadeep,Light,Girl
Shiriay,Prosperity,Boy
Ankaans,Grace,Boy
Vashiav,Hope,Boy
Nayaika,Peace,Girl
Taraay,Wisdom,Boy
Adiniika,Brilliance,Girl
Gapaya,Kindness,Girl
Rinaay,Grace,Girl
Diriansh,Harmony,Boy
Bhvideep,Strength,Girl
Nashiit,Joy,Boy
Avraav,Harmony,Girl
Larin,Victory,Girl
Avmaa,Prosperity,Girl
Sadiesh,Grace,Girl
Deshiika,Brilliance,Girl
Vashiesh,Love,Boy
Vamaali,Victory,Girl
Makaav,Energy,Girl
Diniika,Divine,Girl
Tripait,Energy,Girl
Ayshin,Kindness,Boy
Taniika,Peace,Girl
Dekaan,Brilliance,Boy
Dadiika,Brilliance,Girl
Dalait,Brilliance,Boy
Varaika,Grace,Boy
Adiniesh,Harmony,Girl
Trivideep,Grace,Boy
Dekaansh,Wisdom,Girl
Danaika,Strength,Boy
Nakaav,Kindness,Girl
Visaans,Peace,Boy
Aartaita,Wisdom,Boy
Vilaesh,Hope,Boy
Annia,Kindness,Boy
Sulaa,Brilliance,Girl
Arpaika,Divine,Girl
Hania,Love,Girl
Kisaay,Love,Girl
Dakaa,Light,Boy
Mamia,Brilliance,Boy
Avpaa,Love,Boy
Sumaesh,Wisdom,Girl
Omrin,Prosperity,Boy
Jaraans,Divine,Boy
Trikaika,Prosperity,Girl
Daviita,Wisdom,Boy
Aarmaraj,Peace,Boy
Deran,Brilliance,Boy
Valadeep,Joy,Boy
Sutaika,Joy,Girl
Darun,Wisdom,Girl
Antaa,Victory,Girl
Arniya,Harmony,Boy
Aditaika,Strength,Boy
Janiansh,Brilliance,Girl
Jalaay,Grace,Boy
Anrideep,Light,Boy
Aarvaika,Wisdom,Girl
Triyadeep,Strength,Girl
Ishnians,Energy,Boy
Ranaali,Love,Boy
Diviika,Peace,Boy
Chadiansh,Love,Boy
Chariika,Wisdom,Girl
Demia,Brilliance,Girl
Ashnaali,Victory,Boy
Kayaita,Victory,Girl
Arsaika,Energy,Girl
Armaita,Harmony,Boy
Vamiay,Divine,Girl
Deshiika,Divine,Girl
Trivian,Kindness,Girl
Anlaav,Light,Girl
Aarsaraj,Hope,Boy
Omkaita,Hope,Boy
Vavait,Kindness,Girl
Ishlait,Love,Boy
Sapaya,Divine,Girl
Kikaans,Wisdom,Boy
Rivaesh,Joy,Girl
Ashnian,Energy,Boy
Ashkaika,Brilliance,Girl
Bhshiika,Strength,Boy
Aarpaika,Grace,Boy
Larideep,Harmony,Boy
Adishiay,Wisdom,Boy
Bhviali,Energy,Girl
Naraan,Joy,Boy
Napaans,Prosperity,Boy
Yarian,Peace,Boy
Kaviit,Energy,Boy
Ashnaay,Harmony,Boy
Aaraita,Strength,Boy
Hamiraj,Hope,Girl
Aasadeep,Strength,Boy
Hapaika,Victory,Girl
Bayait,Kindness,Boy
Yaruya,Victory,Boy
Lalaesh,Light,Boy
Gayaita,Brilliance,Boy
Riviav,Light,Boy
Baruali,Joy,Girl
Deshiit,Joy,Girl
Bariika,Strength,Boy
Rimaika,Strength,Girl
Ashraika,Grace,Girl
Dimideep,Energy,Girl
Ashvia,Strength,Boy
Lavaali,Light,Girl
Sutait,Wisdom,Girl
Shisaya,Hope,Girl
Banaali,Harmony,Girl
Shishia,Kindness,Girl
Kiraesh,Grace,Girl
Omnideep,Wisdom,Girl
Jariya,Light,Girl
Aditaika,Joy,Boy
Omtaika,Prosperity,Girl
Damaika,Victory,Boy
Omsaika,Strength,Girl
Varuita,Grace,Girl
Saniita,Grace,Boy
Jashiay,Harmony,Girl
Omsait,Harmony,Boy
Lashiansh,Light,Girl
Chanait,Divine,Girl
Omvaika,Divine,Girl
Sumaa,Wisdom,Boy
Ayruans,Divine,Girl
Naniali,Energy,Girl
Kiniya,Grace,Boy
Mamiali,Grace,Boy
Taniika,Love,Boy
Kariraj,Love,Girl
Sasaraj,Joy,Boy
Sadiit,Harmony,Boy
Aykaa,Victory,Boy
Bhdiav,Brilliance,Boy
Bhnadeep,Kindness,Girl
Aarriav,Hope,Girl
Kitaita,Wisdom,Girl
Adivaansh,Peace,Girl
Divaali,Victory,Girl
Shiruika,Hope,Girl
Diraay,Victory,Girl
Halaav,Wisdom,Girl
Aarruya,Energy,Girl
Diyaans,Energy,Boy
Anriav,Peace,Girl
Daparaj,Wisdom,Girl
Damian,Energy,Boy
Mavaika,Divine,Girl
Pralaika,Hope,Boy
Varudeep,Peace,Girl
Badiesh,Energy,Girl
Yayaans,Victory,Boy
Yataa,Harmony,Boy
Dikaika,Divine,Girl
Shivadeep,Kindness,Girl
Varaa,Wisdom,Girl
Chayaansh,Prosperity,Girl
Kasaa,Love,Girl
Trikaali,Prosperity,Boy
Omraan,Brilliance,Boy
Variita,Victory,Girl
Yashiika,Harmony,Boy
Disaans,Hope,Girl
Lamaa,Light,Girl
Kasaya,Prosperity,Girl
Jataika,Kindness,Boy
Palaali,Love,Boy
Shariali,Kindness,Boy
Yakaita,Energy,Boy
Suniraj,Light,Girl
Trimaansh,Joy,Girl
Gamaita,Love,Girl
Mavaika,Prosperity,Girl
Lapaika,Brilliance,Girl
Payaita,Joy,Boy
Kiyaika,Energy,Boy
Savaali,Hope,Boy
Aylaika,Prosperity,Girl
Havaay,Victory,Boy
Shikait,Light,Girl
Naraika,Strength,Girl
Ishnaika,Grace,Boy
Anshiika,Strength,Girl
Yashiav,Divine,Boy
Triraali,Kindness,Boy
Vadiya,Divine,Girl
Ayyaali,Victory,Boy
Tarian,Peace,Girl
Nadiesh,Kindness,Boy
Omriesh,Divine,Boy
Dakaika,Wisdom,Boy
Shikaika,Kindness,Boy
Banaya,Joy,Girl
Kayaika,Prosperity,Girl
Pavaan,Prosperity,Boy
Riyaali,Kindness,Girl
Napaika,Peace,Girl
Bhpait,Wisdom,Boy
Nayan,Wisdom,Girl
Madiya,Light,Girl
Takaita,Victory,Girl
Palaika,Love,Boy
Laraesh,Love,Girl
Shirideep,Energy,Boy
Adimaya,Grace,Girl
Taviay,Wisdom,Girl
Ishtaans,Victory,Girl
Ishtaika,Love,Boy
Vaviav,Strength,Girl
Sumiika,Kindness,Boy
Prakaita,Wisdom,Boy
Ranaali,Victory,Girl
Tamaika,Love,Boy
Sharuita,Peace,Boy
Ramiita,Peace,Girl
Depadeep,Strength,Girl
Jakaika,Hope,Boy
Naniita,Strength,Girl
Samaraj,Divine,Boy
Dedin,Peace,Boy
Viniika,Joy,Girl
Ansaraj,Energy,Boy
Aartaika,Kindness,Boy
Ashkaika,Love,Girl
Aavians,Light,Boy
Dimiansh,Divine,Girl
Andideep,Strength,Girl
Lamaya,Brilliance,Girl
Lanaika,Kindness,Girl
Rasaika,Brilliance,Boy
Tridin,Brilliance,Girl
Ishtaya,Brilliance,Girl
Raraav,Joy,Boy
Adinaan,Prosperity,Boy
Annaika,Divine,Girl
Omkaika,Strength,Boy
Omraika,Prosperity,Girl
Aavia,Wisdom,Boy
Charaita,Hope,Boy
Aytaay,Victory,Girl
Adinaika,Hope,Girl
Rivaay,Peace,Boy
Laviita,Brilliance,Boy
Trivaav,Wisdom,Boy
Bavaika,Divine,Boy
Yanaika,Joy,Girl
Ankaika,Energy,Boy
Navian,Prosperity,Boy
Ishrians,Wisdom,Boy
Ashnaya,Prosperity,Girl
Lalaika,Brilliance,Boy
Avnaika,Victory,Boy
Nasaansh,Strength,Boy
Aariika,Hope,Boy
Ramiika,Harmony,Girl
Vilaraj,Energy,Boy
Baraika,Grace,Girl
Ashyadeep,Strength,Girl
Ritaay,Energy,Boy
Arviika,Divine,Boy
Tanait,Light,Boy
Pradiika,Energy,Boy
Garaa,Joy,Girl
Panaika,Hope,Boy
Bhkaita,Light,Girl
Avsaali,Light,Boy
Armaika,Joy,Girl
Ardiay,Strength,Girl
Bariansh,Energy,Girl
Mataa,Brilliance,Girl
Masaali,Harmony,Girl
Bhnian,Harmony,Girl
Bhkaika,Kindness,Girl
Avsadeep,Kindness,Girl
Adiyaans,Harmony,Boy
Shilaay,Harmony,Girl
Trinaav,Victory,Girl
Hayaika,Divine,Girl
Bayaans,Hope,Boy
Arsaali,Love,Girl
Sutaav,Peace,Girl
Ishshiesh,Prosperity,Girl
Hashians,Love,Girl
Naraika,Kindness,Girl
Sakaika,Hope,Boy
Aariesh,Grace,Boy
Bhvaa,Strength,Girl
Aarideep,Joy,Boy
Saraay,Harmony,Girl
Shisan,Kindness,Girl
Dapaika,Wisdom,Girl
Tarin,Victory,Girl
Prashiit,Joy,Boy
Suruan,Wisdom,Girl
Kamiika,Wisdom,Girl
Avviika,Victory,Girl
Adivaa,Hope,Boy
Shamaika,Peace,Girl
Disaay,Joy,Boy
Adimin,Peace,Boy
Susaansh,Kindness,Girl
Pramiesh,Grace,Boy
Arraraj,Harmony,Boy
Shiraansh,Joy,Boy
Bhdiika,Joy,Girl
Raniansh,Harmony,Boy
Naladeep,Strength,Boy
Ashyaa,Wisdom,Girl
Hakaav,Strength,Girl
Kiviay,Kindness,Boy
Avsaika,Prosperity,Girl
Dipaika,Joy,Girl
Demiraj,Peace,Girl
Bamaya,Divine,Girl
Tririali,Joy,Girl
Shasaya,Harmony,Boy
Kariya,Energy,Boy
Shataika,Harmony,Girl
Satan,Victory,Boy
Ishtaav,Grace,Girl
Pravaay,Grace,Girl
Suyait,Divine,Boy
Yapait,Light,Boy
Aynaansh,Kindness,Boy
Chalaay,Strength,Girl
Ayvaav,Hope,Girl
Prakan,Peace,Boy
Patait,Harmony,Girl
Haparaj,Brilliance,Girl
Tripaika,Joy,Girl
Aarshiit,Kindness,Girl
Bhmian,Hope,Girl
Demaika,Love,Girl
Ganin,Joy,Boy
Anshin,Harmony,Girl
Ashlaay,Hope,Girl
Deniika,Strength,Girl
Ayrideep,Energy,Girl
Yalaika,Prosperity,Girl
Susaay,Strength,Girl
Shirudeep,Brilliance,Girl
Gatan,Energy,Boy
Avraika,Harmony,Girl
Nalaika,Energy,Girl
Charaa,Grace,Boy
Japan,Divine,Boy
Arniya,Peace,Boy
Ashpaans,Brilliance,Boy
Shadiansh,Joy,Boy
Artaika,Prosperity,Girl
Manian,Kindness,Girl
Gayait,Light,Boy
Aarviraj,Peace,Girl
Prasaali,Strength,Boy
Ishshiit,Harmony,Girl
Ishmideep,Harmony,Girl
Bhriita,Love,Boy
Ishnaya,Love,Girl
Tamiika,Brilliance,Girl
Tadiika,Wisdom,Girl
Kiruita,Grace,Girl
Viniika,Love,Girl
Avniesh,Love,Girl
Shatadeep,Prosperity,Boy
Lamian,Love,Boy
Yalaita,Joy,Boy
Taran,Harmony,Boy
Tamiya,Love,Girl
Anviika,Joy,Girl
Pashiita,Divine,Boy
Disaika,Victory,Girl
Kamaan,Brilliance,Girl
Derian,Prosperity,Boy
Jashiansh,Love,Boy
Dadiika,Light,Boy
Kiladeep,Wisdom,Girl
Ayruika,Victory,Boy
Bashians,Peace,Boy
Vitaraj,Hope,Girl
Danaika,Joy,Boy
Hadiita,Love,Boy
Viruans,Light,Girl
Chanaika,Wisdom,Boy
Ritaan,Love,Boy
Kariay,Energy,Boy
Aarvait,Energy,Boy
Laviya,Divine,Boy
Didiita,Strength,Boy
Jaraika,Kindness,Girl
Bhriika,Joy,Girl
Rimiali,Divine,Girl
Ishniali,Energy,Boy
Suruali,Kindness,Girl
Yaraita,Harmony,Boy
Omruesh,Love,Boy
Riraay,Victory,Girl
Dapan,Divine,Girl
Rinians,Harmony,Girl
Suruika,Harmony,Girl
Yavadeep,Divine,Boy
Surudeep,Brilliance,Boy
Rimiika,Brilliance,Boy
Ripadeep,Kindness,Boy
Avruan,Strength,Boy
Bayaika,Grace,Boy
Shariika,Kindness,Girl
Pradiit,Divine,Girl
Shipaika,Wisdom,Girl
Pariika,Divine,Boy
Hataita,Peace,Girl
Triniika,Grace,Boy
Visaika,Kindness,Girl
Sumaika,Harmony,Girl
Aartaav,Divine,Girl
Ridiit,Light,Boy
Avniansh,Victory,Boy
Shisaita,Divine,Boy
Triruika,Kindness,Girl
Bapaansh,Divine,Boy
Praruav,Joy,Boy
Aarriansh,Victory,Girl
Sataesh,Prosperity,Boy
Anvaa,Kindness,Girl
Rashians,Victory,Boy
Vapaika,Love,Girl
Aarmiesh,Harmony,Boy
Anshiita,Energy,Boy
Danaika,Harmony,Boy
Aylaita,Peace,Girl
Baraans,Kindness,Girl
Marians,Wisdom,Girl
Ashmaika,Kindness,Boy
Rashian,Hope,Girl
Avdians,Light,Boy
Vashiav,Prosperity,Girl
Tripaali,Light,Boy
Yadiraj,Grace,Girl
Aarvaika,Grace,Girl
Laruika,Hope,Girl
Aytaans,Energy,Boy
Arshiika,Energy,Girl
Adiraans,Peace,Girl
Ralaita,Kindness,Boy
Daviav,Energy,Boy
Taraav,Kindness,Boy
Arniay,Wisdom,Boy
Japaa,Victory,Boy
Aynaika,Brilliance,Girl
Yarait,Peace,Boy
Davaav,Hope,Boy
Sayaika,Joy,Boy
Prakaans,Joy,Girl
Aarviay,Energy,Girl
Kariit,Love,Boy
Laviika,Peace,Girl
Laniali,Energy,Boy
Laruita,Victory,Girl
Saraita,Victory,Girl
Garian,Wisdom,Girl
Ratait,Prosperity,Boy
Avmiika,Light,Girl
Gavians,Grace,Boy
Vilaika,Joy,Boy
Vinan,Brilliance,Boy
Omradeep,Divine,Boy
Arsait,Strength,Boy
Kipaay,Kindness,Girl
Kashideep,Harmony,Girl
Adikaans,Harmony,Boy
Hariesh,Brilliance,Girl
Ladiika,Prosperity,Girl
Ishniav,Kindness,Girl
Arruita,Kindness,Boy
Daviika,Prosperity,Girl
Basaika,Strength,Boy
Chapaika,Prosperity,Boy
Aarriika,Energy,Girl
Devia,Brilliance,Girl
Tayaa,Peace,Boy
Aarriansh,Energy,Girl
Dadiika,Harmony,Girl
Dilaans,Strength,Girl
Charuav,Grace,Boy
Bamiansh,Joy,Girl
Prashians,Love,Girl
Dapaa,Light,Boy
Chavaika,Hope,Boy
Ayvia,Kindness,Girl
Daviita,Kindness,Boy
Napaika,Harmony,Girl
Sharuan,Harmony,Girl
Mavaan,Harmony,Boy
Aysaa,Joy,Girl
Arruans,Harmony,Boy
Aylaay,Joy,Boy
Vaviika,Harmony,Boy
Dadiika,Brilliance,Boy
Shidiit,Light,Girl
Trisaita,Prosperity,Girl
Haruan,Light,Girl
Daraya,Divine,Boy
Nashiika,Light,Girl
Aysaan,Love,Boy
Aarmadeep,Prosperity,Boy
Aarlaans,Peace,Boy
Ashtaraj,Harmony,Boy
Talaika,Brilliance,Boy
Rakaita,Hope,Girl
Aaryaya,Strength,Boy
Omsaesh,Brilliance,Boy
Lakaya,Divine,Boy
Panadeep,Harmony,Girl
Ishpaya,Light,Boy
Shanaita,Joy,Girl
Aykaika,Energy,Girl
Ayvaans,Wisdom,Boy
Pravaali,Joy,Boy
Vakaika,Energy,Boy
Vipaika,Peace,Girl
Vivaita,Peace,Girl
Ishruali,Victory,Boy
Trishin,Love,Boy
Hatait,Victory,Boy
Namiya,Strength,Girl
Samaans,Love,Girl
Aarkan,Wisdom,Boy
Viviita,Grace,Boy
Hadideep,Joy,Boy
Shinaita,Hope,Boy
Adivaika,Joy,Girl
Ishsaans,Hope,Boy
Prataika,Strength,Boy
Bakaesh,Wisdom,Girl
Lavaika,Grace,Boy
Omyan,Light,Girl
Ishnaay,Love,Girl
Charaav,Energy,Girl
Pariit,Strength,Girl
Ishtaa,Divine,Girl
Jakaya,Wisdom,Boy
Papaika,Strength,Boy
Ishkaesh,Wisdom,Girl
Banait,Energy,Girl
Jalaika,Peace,Boy
Raviit,Joy,Boy
Yariay,Victory,Boy
Mamiav,Brilliance,Boy
Disaans,Joy,Boy
Rataraj,Joy,Girl
Pashiita,Joy,Boy
Larians,Prosperity,Boy
Janaita,Energy,Girl
Ayriika,Victory,Boy
Shanideep,Love,Girl
Anvan,Energy,Boy
Hashiraj,Prosperity,Girl
Omraesh,Harmony,Boy
Maraans,Prosperity,Boy
Aarriika,Light,Boy
Ishnaav,Victory,Boy
Omraay,Peace,Boy
Jamiika,Divine,Boy
Mashiita,Harmony,Boy
Lamiika,Brilliance,Girl
Bhtaita,Strength,Girl
Rilaans,Love,Girl
Demait,Divine,Girl
Armians,Brilliance,Girl
Arsaita,Wisdom,Boy
Dikaita,Wisdom,Girl
Avtaita,Grace,Boy
Bhvaesh,Victory,Boy
Chariika,Strength,Boy
Aarria,Hope,Boy
Dekaali,Brilliance,Girl
Bavaesh,Divine,Girl
Diriesh,Kindness,Boy
Rataita,Love,Boy
Aalaika,Harmony,Boy
Galaika,Harmony,Boy
Karaan,Divine,Girl
Shivadeep,Light,Girl
Aanaika,Grace,Girl
Viyaya,Energy,Boy
Omparaj,Peace,Boy
Ravaan,Kindness,Boy
Ashshiya,Hope,Boy
Ashdin,Peace,Girl
Arvaansh,Kindness,Girl
Davaika,Victory,Girl
Anraans,Kindness,Girl
Anlaraj,Strength,Girl
Adidia,Victory,Boy
Omriit,Energy,Girl
Ishraika,Hope,Girl
Adiyaali,Prosperity,Boy
Omruita,Wisdom,Boy
Mapaay,Joy,Boy
Ishruya,Energy,Boy
Panaita,Love,Boy
Vadiita,Hope,Boy
Vitaya,Strength,Boy
Avmiay,Hope,Girl
Samiita,Victory,Girl
Chariita,Brilliance,Girl
Trivaay,Kindness,Girl
Jashian,Grace,Girl
Pavaan,Strength,Girl
Bhruesh,Grace,Boy
Yanaans,Grace,Girl
Avsaay,Victory,Girl
Dakaika,Divine,Girl
Bhria,Strength,Girl
Anmiika,Prosperity,Girl
Chashiay,Strength,Girl
Ishtaraj,Prosperity,Boy
Sakadeep,Victory,Girl
Ashlaesh,Light,Girl
Rishiika,Strength,Boy
Avruesh,Harmony,Boy
Narians,Hope,Boy
Ishnin,Victory,Girl
Vivaan,Peace,Girl
Danaita,Love,Boy
Baniav,Joy,Boy
Kashiika,Divine,Girl
Galaay,Prosperity,Boy
Dilaesh,Grace,Boy
Omruita,Light,Boy
Aasaa,Victory,Boy
Bhruika,Victory,Girl
